0.11127329	0.10887998	0.10426334	0.09774825	0.08978585	0.08091394	0.07171032	0.06274336	0.05452456	0.047467507	0.041857015	0.037831232	0.03537824	0.034347232	0.034472886	0.03541036	0.03677723	0.0381981	0.039347265	0.039985225	0.039985225	0.039347265	0.0381981	0.03677723	0.03541036	0.03447289	0.034347236	0.035378244	0.037831236	0.041857023	0.047467515	0.054524563	0.062743366	0.071710326	0.080913946	0.08978585	0.09774826	0.10426334	0.10887998	0.11127329
0.10887998	0.10655149	0.10206288	0.0957359	0.08801703	0.079438105	0.07056969	0.061971895	0.054147147	0.04749933	0.042303167	0.038686614	0.036627676	0.03596584	0.036426697	0.037657145	0.039267555	0.040876526	0.042153727	0.042856503	0.042856503	0.04215373	0.040876526	0.03926756	0.03765715	0.0364267	0.035965845	0.03662768	0.03868662	0.042303175	0.047499333	0.054147154	0.0619719	0.070569694	0.07943811	0.08801704	0.0957359	0.10206289	0.10655149	0.10887998
0.104263335	0.10206288	0.097827196	0.09187178	0.084634	0.07663381	0.06842754	0.060559005	0.053512663	0.047673225	0.04329553	0.04048736	0.039206825	0.03927424	0.040397245	0.042206436	0.044297926	0.04627847	0.04780859	0.0486394	0.0486394	0.047808595	0.046278473	0.04429793	0.04220644	0.040397253	0.03927425	0.03920683	0.040487364	0.043295532	0.047673233	0.053512666	0.06055901	0.06842755	0.07663381	0.084634006	0.09187179	0.097827196	0.10206288	0.10426334
0.09774825	0.0957359	0.09187178	0.08646227	0.07993126	0.072781324	0.065547846	0.05875069	0.052847933	0.048196133	0.045020875	0.043400336	0.04326339	0.04440219	0.046497986	0.049157426	0.051955692	0.054482132	0.056383826	0.05740274	0.05740274	0.05638383	0.054482136	0.051955696	0.049157433	0.04649799	0.044402193	0.043263394	0.043400344	0.04502088	0.04819614	0.05284794	0.058750696	0.065547846	0.072781324	0.07993126	0.08646227	0.09187178	0.0957359	0.09774825
0.089785844	0.08801703	0.084634	0.07993126	0.07431532	0.06826621	0.06229222	0.056882188	0.05246004	0.04934588	0.04772743	0.047644533	0.048988193	0.05151412	0.0548694	0.05862967	0.062343	0.06557622	0.067958996	0.069221444	0.069221444	0.067958996	0.06557622	0.062343005	0.058629673	0.054869406	0.051514123	0.0489882	0.047644537	0.047727432	0.04934589	0.052460045	0.05688219	0.062292222	0.06826621	0.074315324	0.07993126	0.084634	0.08801703	0.089785844
0.08091394	0.079438105	0.07663381	0.072781324	0.06826621	0.0635414	0.059082568	0.05534125	0.052700285	0.05143591	0.051690295	0.053457186	0.056582026	0.060776662	0.0656471	0.07073167	0.07554583	0.0796293	0.08259082	0.08414625	0.08414625	0.08259082	0.0796293	0.07554584	0.07073168	0.06564711	0.060776666	0.05658203	0.05345719	0.0516903	0.051435914	0.05270029	0.055341255	0.05908257	0.063541405	0.06826621	0.072781324	0.07663381	0.079438105	0.08091394
0.07171032	0.07056968	0.06842754	0.065547846	0.06229222	0.059082568	0.056357265	0.054525163	0.053922083	0.054774087	0.057171237	0.0610545	0.06621723	0.07232108	0.07892505	0.08552478	0.09159843	0.09665468	0.10027835	0.10216898	0.10216898	0.10027835	0.09665468	0.09159843	0.08552478	0.07892506	0.07232109	0.066217236	0.061054505	0.057171237	0.05477409	0.053922087	0.054525167	0.05635727	0.059082568	0.06229222	0.065547846	0.06842754	0.07056968	0.07171032
0.06274335	0.06197189	0.060559	0.05875069	0.056882188	0.05534125	0.054525163	0.054795764	0.0564371	0.059619967	0.06437703	0.07059117	0.07799831	0.086204864	0.09471805	0.102986485	0.11044726	0.1165749	0.12092781	0.12318762	0.12318762	0.12092781	0.1165749	0.11044726	0.102986485	0.09471805	0.086204864	0.07799831	0.07059117	0.06437703	0.059619967	0.0564371	0.054795764	0.054525163	0.05534125	0.056882188	0.05875069	0.060559	0.06197189	0.06274335
0.054524552	0.054147143	0.05351266	0.052847933	0.05246004	0.052700285	0.053922083	0.0564371	0.060474116	0.066144936	0.07342097	0.082123056	0.091925874	0.10237685	0.11292791	0.12297753	0.13191892	0.13919014	0.14432146	0.14697531	0.14697531	0.14432146	0.13919014	0.1319189	0.12297753	0.11292791	0.10237684	0.091925874	0.082123056	0.07342097	0.066144936	0.060474116	0.0564371	0.053922083	0.052700285	0.05246004	0.052847933	0.05351266	0.054147143	0.054524552
0.047467504	0.047499325	0.04767322	0.048196133	0.04934588	0.05143591	0.054774087	0.059619967	0.066144936	0.07439954	0.08429156	0.09557743	0.1078682	0.12065004	0.13331749	0.1452169	0.15569592	0.16415477	0.17009448	0.17315756	0.17315756	0.17009448	0.16415477	0.1556959	0.14521688	0.13331749	0.12065003	0.1078682	0.095577426	0.08429156	0.07439954	0.066144936	0.059619967	0.054774087	0.051435906	0.04934588	0.04819613	0.04767322	0.047499325	0.047467504
