0.30960736	0.28110415	0.24955373	0.21657431	0.18374196	0.15247688	0.123948686	0.09900842	0.078153014	0.06152459	0.048943274	0.039969333	0.03398735	0.030303275	0.028243853	0.02724799	0.026940456	0.027180258	0.02807865	0.029984927	0.03344147	0.039112695	0.04769534	0.059819415	0.07595036	0.096302785	0.12077529	0.14891385	0.17990844	0.21262445	0.245667	0.2774729	0.30642268	0.33096206	0.34972292	0.36163142	0.36599463	0.36255655	0.351519	0.33352512
0.312005	0.28334922	0.2516196	0.21843883	0.18538785	0.15389231	0.12512748	0.099950224	0.078863315	0.062014572	0.04922955	0.040073533	0.033935584	0.030125493	0.02797311	0.02691963	0.026591243	0.026847467	0.02779915	0.02979428	0.033373047	0.039196856	0.04795869	0.060284153	0.076633714	0.097216606	0.12192575	0.1503013	0.18152739	0.21446373	0.24770997	0.27969795	0.30880368	0.33346912	0.3523229	0.36428905	0.36867312	0.3652186	0.35412773	0.336045
0.31675676	0.28779957	0.255716	0.2221374	0.18865457	0.15670377	0.12747149	0.10182608	0.08028187	0.062997915	0.0498105	0.040294807	0.033848766	0.02978975	0.027453735	0.02628644	0.025916858	0.02620552	0.027262477	0.029433124	0.033253327	0.03937855	0.04849435	0.061217617	0.07799903	0.09903718	0.12421378	0.15305747	0.18474087	0.21811241	0.25176105	0.28410873	0.31352255	0.33843687	0.3574743	0.36955425	0.3739795	0.37049258	0.35929644	0.3410382
0.32377496	0.29437494	0.26177135	0.22760832	0.19349104	0.1608714	0.13095236	0.104619175	0.08240311	0.064479776	0.050701182	0.040657077	0.033758406	0.02933368	0.026727887	0.025393382	0.024963278	0.025299596	0.026511217	0.02893972	0.033114627	0.03968267	0.0493185	0.0626262	0.08004206	0.10174905	0.12761241	0.15714388	0.18949914	0.22351006	0.2577499	0.29062596	0.3204924	0.34577245	0.36507967	0.37732682	0.3818126	0.378278	0.36692718	0.3484111
0.33292723	0.30295387	0.26967698	0.2347573	0.1998186	0.16633302	0.13552481	0.10830116	0.08521524	0.06646408	0.051920094	0.041191854	0.033707157	0.028808944	0.025853863	0.02430287	0.023794409	0.024192428	0.02560429	0.028366646	0.033000793	0.04014216	0.05045127	0.06451564	0.08275293	0.10532586	0.13207838	0.16250032	0.19572543	0.23056416	0.2655694	0.2991296	0.32958207	0.3553356	0.3749921	0.38745573	0.3920199	0.3884236	0.37687254	0.3580226
0.3440357	0.31337267	0.27928582	0.24345583	0.20752896	0.17300163	0.14112377	0.11282889	0.08869653	0.06894951	0.05348474	0.041933484	0.0337438	0.028275983	0.024900708	0.02308928	0.022486554	0.022958802	0.024611555	0.027775533	0.032962147	0.040793218	0.051912297	0.06688694	0.0861124	0.10972708	0.13754925	0.16904242	0.20331396	0.23914857	0.27507457	0.3094578	0.34061527	0.3669384	0.38701507	0.39973918	0.40439758	0.40072703	0.38893512	0.36968353
0.35687685	0.3254247	0.29041114	0.2535397	0.21648224	0.18076304	0.14766134	0.11814085	0.09281124	0.07192483	0.055406574	0.042913686	0.0339174	0.027797889	0.023941861	0.021832464	0.021121887	0.02167906	0.023607422	0.027230907	0.033049613	0.04166979	0.053715564	0.069731675	0.09008773	0.114894286	0.14394028	0.17665908	0.21212786	0.24910186	0.28608134	0.32140622	0.35337025	0.3803451	0.40090254	0.4139246	0.41869086	0.41493538	0.40286785	0.38315678
0.371182	0.33886075	0.30282658	0.26480815	0.2265055	0.18947361	0.1550241	0.12415375	0.09750557	0.075364284	0.057685785	0.044155836	0.034271214	0.027433958	0.023048457	0.020610891	0.019781534	0.020432238	0.02266414	0.026793702	0.033308554	0.04279781	0.0558642	0.07302733	0.09462855	0.120747775	0.15114161	0.18521024	0.22199762	0.2602265	0.29836622	0.33472812	0.36758053	0.39527312	0.41636002	0.42971024	0.4345953	0.4307463	0.41837522	0.39815807
0.3866393	0.35339043	0.31626686	0.2770241	0.23739237	0.19895934	0.16307113	0.13075998	0.102704346	0.079223625	0.060306683	0.04566978	0.034836948	0.027233576	0.022282915	0.019495066	0.018538924	0.019289464	0.021845363	0.026515106	0.033773024	0.044189937	0.05834572	0.076733164	0.09966348	0.12718384	0.15901637	0.19452581	0.23272063	0.27228892	0.31166708	0.34913597	0.3829366	0.41139528	0.43304735	0.44674787	0.4517597	0.44781086	0.43511578	0.41435847
0.40289757	0.3686853	0.3304304	0.28991613	0.24890412	0.209016	0.17163369	0.13782623	0.10830894	0.08343719	0.063234106	0.04744761	0.035630044	0.027231049	0.021693463	0.018541837	0.017454024	0.018308245	0.021200622	0.026431352	0.034460958	0.04584125	0.061128393	0.080787316	0.10509791	0.13407339	0.16740002	0.20440574	0.24406222	0.28502154	0.32568586	0.36430433	0.3990897	0.428344	0.450583	0.4646473	0.4697908	0.4657383	0.45270672	0.4313884
0.41957188	0.3843842	0.34498385	0.30318227	0.26077276	0.2194114	0.18051636	0.14519396	0.114196785	0.08791667	0.066411406	0.04946099	0.03664642	0.02744188	0.02131005	0.017790113	0.01656899	0.017528184	0.020761231	0.026559943	0.035370853	0.04772654	0.06415914	0.08510539	0.110813476	0.14126219	0.17610154	0.21462223	0.25575858	0.29812628	0.34009278	0.37987518	0.41565752	0.4457174	0.46855062	0.48298323	0.48826003	0.48410255	0.47073033	0.44884402
0.43625167	0.40010062	0.3595689	0.31649584	0.27270606	0.22988957	0.18950044	0.15268174	0.120222904	0.09255176	0.06976035	0.05166034	0.037861038	0.027860876	0.021142121	0.017258408	0.015905615	0.016968489	0.020538013	0.026897714	0.03648031	0.04979938	0.06736334	0.08958106	0.11666943	0.14857325	0.1849067	0.22492369	0.2675217	0.31128043	0.35453308	0.39546508	0.43223214	0.46308765	0.4865078	0.50130415	0.5067127	0.5024515	0.4887428	0.4662955
0.45251077	0.4154321	0.37381095	0.32951358	0.2843947	0.24017708	0.19834927	0.16008976	0.12622347	0.09721289	0.07318304	0.053976074	0.039228562	0.028462281	0.021178367	0.01694437	0.015464791	0.0166275	0.020521022	0.027420904	0.037746567	0.051993288	0.07064665	0.09408868	0.12250615	0.15581112	0.19358325	0.23504104	0.2790465	0.32414466	0.36863574	0.4106747	0.44838998	0.48001158	0.5039969	0.5191436	0.5246788	0.52031785	0.50628513	0.48329768
0.4679195	0.4299717	0.38732997	0.34188557	0.29552153	0.24999124	0.20681557	0.16720623	0.13202137	0.10175592	0.07656582	0.056321792	0.04068594	0.029201915	0.021388527	0.016826361	0.015228002	0.016484242	0.020681305	0.028087262	0.039109074	0.05422488	0.073898844	0.0984879	0.12815054	0.16276817	0.20188814	0.24469578	0.29001984	0.33637285	0.3820242	0.42510018	0.4637038	0.49604318	0.520558	0.5360328	0.54168683	0.53723234	0.52289605	0.49940252
0.48205796	0.44332105	0.39975262	0.35326678	0.30577213	0.25904995	0.21465047	0.1738155	0.13743338	0.10602855	0.07978497	0.058599308	0.04215686	0.03002114	0.021727	0.016866863	0.015160654	0.016501818	0.020974489	0.028839955	0.040493857	0.056398768	0.07699943	0.10262995	0.13342318	0.1692327	0.20957649	0.25360975	0.30013105	0.34762347	0.39432827	0.4383459	0.47775614	0.5107472	0.53574276	0.5515155	0.55727744	0.55273795	0.5381261	0.5141731
0.4945305	0.4551039	0.4107255	0.36332938	0.31484658	0.26708266	0.22161351	0.17970732	0.14227876	0.10987806	0.0827137	0.060705025	0.043557588	0.03085226	0.022137925	0.017017353	0.01521688	0.01663227	0.021345833	0.029612923	0.04181929	0.058413908	0.079824544	0.10636534	0.13814674	0.174998	0.21641146	0.26151595	0.30908367	0.35757196	0.40519753	0.4500382	0.4901534	0.52371407	0.5491298	0.565163	0.5710192	0.56640553	0.5515528	0.5271981
0.5049801	0.46498016	0.41992846	0.3717757	0.32247144	0.2738416	0.22748329	0.18468662	0.14638822	0.113159694	0.08522993	0.06253712	0.044803653	0.031624842	0.022561219	0.01722416	0.015345328	0.01682242	0.021736225	0.030337164	0.043002773	0.060170714	0.08225463	0.1095521	0.14215493	0.17987213	0.22217475	0.2681697	0.31660727	0.36592337	0.41431436	0.45983917	0.5005404	0.5345745	0.56033957	0.5765893	0.5825238	0.57784843	0.56279546	0.5381069
0.5131018	0.4726591	0.4270874	0.37835017	0.32841146	0.2791128	0.23206772	0.18858328	0.14961302	0.11574512	0.08722418	0.06400296	0.04581686	0.03227234	0.022938935	0.017434664	0.0154953115	0.01702006	0.022088528	0.030947326	0.043967642	0.0615784	0.084182344	0.11206425	0.14530152	0.18368757	0.22667694	0.27335966	0.3224691	0.3724246	0.42140675	0.46745995	0.5086138	0.54301363	0.56904846	0.5854654	0.5914604	0.5867374	0.57152975	0.54658335
